Distance to edge[mm];ERF values;PSF values;
0,07075;0,987534;0,0655059;
0,0709036;0,987634;0,0683647;
0,0710572;0,987342;0,0706198;
0,0712108;0,987726;0,0730005;
0,0713644;0,987886;0,0757308;
0,071518;0,988289;0,07905;
0,0716716;0,987188;0,0828029;
0,0718252;0,986322;0,0864935;
0,0719788;0,986571;0,0903297;
0,0721324;0,986824;0,0940382;
0,072286;0,986387;0,0975212;
0,0724396;0,985875;0,100568;
0,0725931;0,986511;0,103286;
0,0727467;0,987003;0,105345;
0,0729003;0,98731;0,106397;
0,0730539;0,987725;0,107114;
0,0732075;0,987452;0,107587;
0,0733611;0,986807;0,10772;
0,0735147;0,986281;0,107888;
0,0736683;0,985201;0,107914;
0,0738219;0,985162;0,108274;
0,0739755;0,985109;0,108115;
0,0741291;0,985179;0,107708;
0,0742827;0,985615;0,106876;
0,0744363;0,985947;0,106215;
0,0745899;0,986009;0,10554;
0,0747435;0,986515;0,104171;
0,0748971;0,985903;0,102963;
0,0750507;0,985313;0,101004;
0,0752043;0,987157;0,0988505;
0,0753579;0,988066;0,0971927;
0,0755115;0,988854;0,0952501;
0,0756651;0,989061;0,0936246;
0,0758187;0,988734;0,0921189;
0,0759723;0,988794;0,0905315;
0,0761258;0,988344;0,0884342;
0,0762794;0,988196;0,0866899;
0,076433;0,988079;0,0834407;
0,0765866;0,988028;0,0809631;
0,0767402;0,986924;0,0786263;
0,0768938;0,987031;0,0765182;
0,0770474;0,986097;0,0740422;
0,077201;0,986392;0,0716605;
0,0773546;0,986516;0,0691645;
0,0775082;0,985983;0,0659824;
0,0776618;0,986229;0,0626872;
0,0778154;0,98651;0,0600758;
0,077969;0,9868;0,0570179;
0,0781226;0,986512;0,0535512;
0,0782762;0,985866;0,0502485;
0,0784298;0,985338;0,0476256;
0,0785834;0,985919;0,0458176;
0,078737;0,985329;0,0449949;
0,0788906;0,985078;0,0442345;
0,0790442;0,984772;0,0434555;
0,0791978;0,984527;0,0426472;
0,0793514;0,983851;0,0426254;
0,079505;0,983692;0,0432514;
0,0796585;0,983882;0,0444789;
0,0798121;0,982526;0,0469698;
0,0799657;0,982846;0,0489574;
0,0801193;0,982426;0,0512267;
0,0802729;0,983052;0,0542789;
0,0804265;0,982504;0,0578871;
0,0805801;0,983132;0,0624817;
0,0807337;0,983868;0,067439;
0,0808873;0,9829;0,0729096;
0,0810409;0,983619;0,0792038;
0,0811945;0,98393;0,0858789;
0,0813481;0,982664;0,0913401;
0,0815017;0,98194;0,0966302;
0,0816553;0,981936;0,101451;
0,0818089;0,981639;0,10514;
0,0819625;0,982317;0,109023;
0,0821161;0,982501;0,11218;
0,0822697;0,982535;0,114777;
0,0824233;0,983571;0,116367;
0,0825769;0,982416;0,117472;
0,0827305;0,982111;0,11801;
0,0828841;0,981912;0,119349;
0,0830377;0,982161;0,12015;
0,0831912;0,982262;0,121129;
0,0833448;0,981948;0,121956;
0,0834984;0,982606;0,12273;
0,083652;0,982238;0,12362;
0,0838056;0,982369;0,124195;
0,0839592;0,984156;0,125005;
0,0841128;0,985115;0,1257;
0,0842664;0,985365;0,125902;
0,08442;0,985672;0,125502;
0,0845736;0,98601;0,125243;
0,0847272;0,984856;0,125037;
0,0848808;0,984811;0,124795;
0,0850344;0,984963;0,123869;
0,085188;0,98493;0,122341;
0,0853416;0,984398;0,120853;
0,0854952;0,984439;0,119485;
0,0856488;0,984533;0,118749;
0,0858024;0,984457;0,117405;
0,085956;0,985922;0,115655;
0,0861096;0,986571;0,113907;
0,0862632;0,986462;0,111736;
0,0864168;0,986167;0,108809;
0,0865704;0,985174;0,106676;
0,0867239;0,985108;0,104256;
0,0868775;0,98423;0,101974;
0,0870311;0,983937;0,0993622;
0,0871847;0,984334;0,0965933;
0,0873383;0,984312;0,0940081;
0,0874919;0,983457;0,0920638;
0,0876455;0,98276;0,0915238;
0,0877991;0,983379;0,090819;
0,0879527;0,982751;0,0896644;
0,0881063;0,982892;0,0881908;
0,0882599;0,983391;0,0864826;
0,0884135;0,984346;0,0852437;
0,0885671;0,984683;0,0844838;
0,0887207;0,985101;0,0840471;
0,0888743;0,984835;0,083416;
0,0890279;0,98519;0,0830186;
0,0891815;0,985765;0,0826879;
0,0893351;0,985607;0,0823262;
0,0894887;0,985355;0,0826593;
0,0896423;0,98552;0,0825458;
0,0897959;0,985472;0,0830279;
0,0899495;0,984458;0,0839629;
0,0901031;0,983613;0,0842045;
0,0902566;0,983741;0,0848236;
0,0904102;0,984529;0,0854315;
0,0905638;0,984367;0,0860037;
0,0907174;0,983033;0,0865777;
0,090871;0,982817;0,0874947;
0,0910246;0,983218;0,0882917;
0,0911782;0,983703;0,0893835;
0,0913318;0,983341;0,0907764;
0,0914854;0,983359;0,0923308;
0,091639;0,982155;0,0931863;
0,0917926;0,982139;0,0943614;
0,0919462;0,983693;0,0953866;
0,0920998;0,983276;0,0959687;
0,0922534;0,984241;0,0963068;
0,092407;0,984742;0,0966887;
0,0925606;0,984379;0,0972069;
0,0927142;0,984215;0,0982157;
0,0928678;0,983123;0,0987806;
0,0930214;0,984409;0,0997576;
0,093175;0,983887;0,100827;
0,0933286;0,983091;0,100973;
0,0934822;0,98332;0,100989;
0,0936358;0,982129;0,101157;
0,0937893;0,982309;0,102118;
0,0939429;0,98336;0,102659;
0,0940965;0,983372;0,103024;
0,0942501;0,98375;0,103102;
0,0944037;0,983346;0,103472;
0,0945573;0,981633;0,103832;
0,0947109;0,982257;0,103484;
0,0948645;0,983047;0,102961;
0,0950181;0,983366;0,102107;
0,0951717;0,983539;0,101394;
0,0953253;0,984052;0,100089;
0,0954789;0,984129;0,0987257;
0,0956325;0,984807;0,0972098;
0,0957861;0,985228;0,095312;
0,0959397;0,985436;0,0931021;
0,0960933;0,985321;0,0904863;
0,0962469;0,984206;0,0881503;
0,0964005;0,984048;0,0859113;
0,0965541;0,98375;0,0830136;
0,0967077;0,983204;0,080622;
0,0968613;0,983773;0,0783179;
0,0970149;0,984041;0,0766203;
0,0971685;0,983522;0,0747121;
0,097322;0,983063;0,0728571;
0,0974756;0,983324;0,0708011;
0,0976292;0,984329;0,0691096;
0,0977828;0,983982;0,068623;
0,0979364;0,984424;0,068851;
0,09809;0,983512;0,068845;
0,0982436;0,982752;0,069175;
0,0983972;0,982161;0,0697908;
0,0985508;0,98154;0,0705709;
0,0987044;0,981182;0,0718081;
0,098858;0,981219;0,0725119;
0,0990116;0,981037;0,0734964;
0,0991652;0,980794;0,0729402;
0,0993188;0,981245;0,0727227;
0,0994724;0,981084;0,0733965;
0,099626;0,981523;0,0743077;
0,0997796;0,981149;0,075638;
0,0999332;0,981065;0,0768203;
0,100087;0,982029;0,0774729;
0,10024;0,982605;0,0777972;
0,100394;0,982009;0,0783205;
0,100548;0,981077;0,0789674;
0,100701;0,981521;0,0804273;
0,100855;0,98112;0,0814336;
0,101008;0,981606;0,0824673;
0,101162;0,98081;0,0835384;
0,101316;0,980568;0,0847136;
0,101469;0,980261;0,0860637;
0,101623;0,980178;0,0876162;
0,101776;0,979966;0,0892935;
0,10193;0,979836;0,0904414;
0,102084;0,981016;0,0915421;
0,102237;0,981479;0,0933038;
0,102391;0,981321;0,0953258;
0,102544;0,981408;0,097638;
0,102698;0,980784;0,100385;
0,102851;0,98211;0,103247;
0,103005;0,981908;0,105515;
0,103159;0,982161;0,107781;
0,103312;0,981889;0,110913;
0,103466;0,982854;0,113811;
0,103619;0,982807;0,116531;
0,103773;0,982996;0,119246;
0,103927;0,982764;0,121805;
0,10408;0,981958;0,123821;
0,104234;0,982194;0,126594;
0,104387;0,980953;0,129247;
0,104541;0,979963;0,131757;
0,104695;0,979272;0,134854;
0,104848;0,979735;0,137202;
0,105002;0,980294;0,13885;
0,105155;0,981005;0,140206;
0,105309;0,981031;0,141511;
0,105463;0,980699;0,142627;
0,105616;0,980187;0,143929;
0,10577;0,980995;0,144773;
0,105923;0,981423;0,145269;
0,106077;0,981409;0,146067;
0,106231;0,982127;0,146338;
0,106384;0,981763;0,145868;
0,106538;0,982281;0,145254;
0,106691;0,983577;0,14423;
0,106845;0,98453;0,14334;
0,106999;0,98461;0,141918;
0,107152;0,985042;0,139327;
0,107306;0,985521;0,13758;
0,107459;0,985478;0,136553;
0,107613;0,985729;0,136009;
0,107767;0,985315;0,135856;
0,10792;0,985847;0,135544;
0,108074;0,985859;0,13466;
0,108227;0,985083;0,132942;
0,108381;0,985883;0,130356;
0,108535;0,985815;0,127094;
0,108688;0,985649;0,124303;
0,108842;0,986212;0,121463;
0,108995;0,986631;0,118332;
0,109149;0,98643;0,115156;
0,109303;0,985731;0,112118;
0,109456;0,986469;0,109447;
0,10961;0,986441;0,10681;
0,109763;0,985114;0,104033;
0,109917;0,985075;0,100545;
0,11007;0,984649;0,0972367;
0,110224;0,983721;0,0945817;
0,110378;0,983857;0,0916318;
0,110531;0,984001;0,0886317;
0,110685;0,983261;0,0862337;
0,110838;0,984139;0,0836697;
0,110992;0,984736;0,0817859;
0,111146;0,985125;0,0797381;
0,111299;0,98535;0,0791856;
0,111453;0,985026;0,0791044;
0,111606;0,984717;0,0792867;
0,11176;0,984587;0,0796053;
0,111914;0,985158;0,0789678;
0,112067;0,984629;0,0788275;
0,112221;0,983938;0,0789711;
0,112374;0,983666;0,0795345;
0,112528;0,983763;0,0801999;
0,112682;0,984822;0,0812641;
0,112835;0,983852;0,0821691;
0,112989;0,984591;0,0824149;
0,113142;0,985442;0,0828527;
0,113296;0,984987;0,0829975;
0,11345;0,984126;0,084076;
0,113603;0,983581;0,084958;
0,113757;0,982888;0,085065;
0,11391;0,983081;0,0854632;
0,114064;0,983927;0,0861913;
0,114218;0,98382;0,0866842;
0,114371;0,984389;0,0878594;
0,114525;0,985478;0,0882605;
0,114678;0,984875;0,0890322;
0,114832;0,985766;0,0900702;
0,114986;0,984977;0,0910752;
0,115139;0,985232;0,0916376;
0,115293;0,984773;0,0922672;
0,115446;0,984472;0,0929421;
0,1156;0,983159;0,0937352;
0,115754;0,982857;0,0945594;
0,115907;0,983081;0,0955274;
0,116061;0,982547;0,0959173;
0,116214;0,981991;0,0962918;
0,116368;0,981665;0,0971301;
0,116522;0,982723;0,0981068;
0,116675;0,983095;0,0994876;
0,116829;0,984605;0,100544;
0,116982;0,984019;0,101208;
0,117136;0,984382;0,10191;
0,117289;0,982136;0,102244;
0,117443;0,981644;0,102103;
0,117597;0,981862;0,101734;
0,11775;0,982698;0,102084;
0,117904;0,983906;0,102536;
0,118057;0,983591;0,103316;
0,118211;0,984015;0,104773;
0,118365;0,983491;0,105908;
0,118518;0,984523;0,106734;
0,118672;0,98439;0,107559;
0,118825;0,984009;0,108161;
0,118979;0,984422;0,108673;
0,119133;0,984533;0,109029;
0,119286;0,984925;0,109282;
0,11944;0,983434;0,10891;
0,119593;0,983796;0,108281;
0,119747;0,984729;0,107328;
0,119901;0,985039;0,10609;
0,120054;0,984272;0,105605;
0,120208;0,984657;0,104939;
0,120361;0,984717;0,104603;
0,120515;0,985153;0,103961;
0,120669;0,984855;0,102507;
0,120822;0,984747;0,101994;
0,120976;0,98417;0,101102;
0,121129;0,984086;0,0999361;
0,121283;0,983868;0,0987804;
0,121437;0,984258;0,097889;
0,12159;0,983003;0,0975125;
0,121744;0,982347;0,0980872;
0,121897;0,982967;0,099045;
0,122051;0,983505;0,0996188;
0,122205;0,983814;0,100288;
0,122358;0,984194;0,101612;
0,122512;0,984043;0,103838;
0,122665;0,983431;0,106177;
0,122819;0,984808;0,108615;
0,122973;0,984779;0,109732;
0,123126;0,984244;0,110917;
0,12328;0,984295;0,111673;
0,123433;0,984605;0,112634;
0,123587;0,985216;0,113043;
0,12374;0,984596;0,113213;
0,123894;0,984572;0,112378;
0,124048;0,983366;0,110683;
0,124201;0,982587;0,108338;
0,124355;0,983428;0,106127;
0,124508;0,984089;0,103703;
0,124662;0,984056;0,100608;
0,124816;0,983145;0,0971931;
0,124969;0,984078;0,0941388;
0,125123;0,983446;0,0915518;
0,125276;0,982285;0,088561;
0,12543;0,983039;0,0864604;
0,125584;0,984018;0,0843381;
0,125737;0,985117;0,0827008;
0,125891;0,986695;0,0807969;
0,126044;0,986149;0,0797061;
0,126198;0,985985;0,0792206;
0,126352;0,985985;0,0786644;
0,126505;0,986088;0,0780016;
0,126659;0,986153;0,0774463;
0,126812;0,985439;0,0767692;
0,126966;0,984773;0,0767018;
0,12712;0,985623;0,0771275;
0,127273;0,98511;0,0778837;
0,127427;0,984892;0,0785827;
0,12758;0,984144;0,0786042;
0,127734;0,983888;0,0790202;
0,127888;0,983479;0,079387;
0,128041;0,983556;0,0799159;
0,128195;0,983846;0,0807831;
0,128348;0,983556;0,0813705;
0,128502;0,982718;0,0813192;
0,128656;0,981289;0,0802582;
0,128809;0,980222;0,078501;
0,128963;0,979593;0,0762159;
0,129116;0,979073;0,0739507;
0,12927;0,978204;0,0724415;
0,129424;0,979405;0,0705034;
0,129577;0,980434;0,0678732;
0,129731;0,980559;0,0652192;
0,129884;0,981104;0,0630332;
0,130038;0,980976;0,0603493;
0,130192;0,982143;0,0576674;
0,130345;0,981614;0,0547533;
0,130499;0,982567;0,0513606;
0,130652;0,982637;0,0480293;
0,130806;0,983407;0,0440874;
0,130959;0,983677;0,0401802;
0,131113;0,98296;0,0364049;
0,131267;0,983634;0,0339029;
0,13142;0,982177;0,0320526;
0,131574;0,983951;0,0302065;
0,131727;0,983443;0,0288088;
0,131881;0,98314;0,0273389;
0,132035;0,981728;0,0250196;
0,132188;0,981559;0,0229979;
0,132342;0,981121;0,0211074;
0,132495;0,980967;0,0189617;
0,132649;0,980007;0,0174085;
0,132803;0,979993;0,0165332;
0,132956;0,978761;0,0156819;
0,13311;0,978068;0,0150949;
0,133263;0,977042;0,0148273;
0,133417;0,976614;0,0148184;
0,133571;0,976384;0,0150268;
0,133724;0,976535;0,0161237;
0,133878;0,977008;0,0171332;
0,134031;0,975954;0,0182006;
0,134185;0,974459;0,0202355;
0,134339;0,9738;0,0222913;
0,134492;0,973472;0,0248557;
0,134646;0,974283;0,0275099;
0,134799;0,975504;0,0305525;
0,134953;0,97453;0,0341152;
0,135107;0,974014;0,0383581;
0,13526;0,973;0,042823;
0,135414;0,97299;0,0480756;
0,135567;0,97312;0,0525488;
0,135721;0,971935;0,0572264;
0,135875;0,971212;0,0622719;
0,136028;0,971247;0,0683989;
0,136182;0,972097;0,075141;
0,136335;0,973319;0,0820734;
0,136489;0,973446;0,0896102;
0,136643;0,972903;0,096673;
0,136796;0,973978;0,104427;
0,13695;0,975466;0,111695;
0,137103;0,975116;0,118015;
0,137257;0,974731;0,12411;
0,137411;0,975986;0,129295;
0,137564;0,976406;0,13444;
0,137718;0,975822;0,138277;
0,137871;0,975495;0,141735;
0,138025;0,975376;0,145097;
0,138178;0,975745;0,148806;
0,138332;0,976043;0,152579;
0,138486;0,976754;0,155284;
0,138639;0,976184;0,15748;
0,138793;0,975315;0,159394;
0,138946;0,976089;0,161644;
0,1391;0,97672;0,163158;
0,139254;0,975637;0,164308;
0,139407;0,975811;0,165081;
0,139561;0,975773;0,165929;
0,139714;0,975373;0,166021;
0,139868;0,975828;0,165096;
0,140022;0,976357;0,163702;
0,140175;0,975107;0,161893;
0,140329;0,974636;0,160031;
0,140482;0,973941;0,158033;
0,140636;0,974402;0,155739;
0,14079;0,975404;0,153322;
0,140943;0,976285;0,149641;
0,141097;0,976799;0,146515;
0,14125;0,97808;0,143189;
0,141404;0,979319;0,139578;
0,141558;0,980748;0,135739;
0,141711;0,980907;0,131864;
0,141865;0,981636;0,128603;
0,142018;0,980819;0,125401;
0,142172;0,981094;0,122349;
0,142326;0,980382;0,118969;
0,142479;0,980595;0,114281;
0,142633;0,980624;0,110162;
0,142786;0,979683;0,10642;
0,14294;0,979265;0,102198;
0,143094;0,979743;0,09783;
0,143247;0,980274;0,0928518;
0,143401;0,980249;0,0880373;
0,143554;0,981251;0,0832785;
0,143708;0,980564;0,0781888;
0,143862;0,980597;0,0737084;
0,144015;0,979929;0,0692229;
0,144169;0,979746;0,0656115;
0,144322;0,978615;0,0615644;
0,144476;0,979155;0,057683;
0,14463;0,978647;0,053057;
0,144783;0,97862;0,0490328;
0,144937;0,976657;0,0452808;
0,14509;0,97727;0,04217;
0,145244;0,977049;0,0399449;
0,145397;0,977331;0,0389813;
0,145551;0,976493;0,0383122;
0,145705;0,976541;0,0377307;
0,145858;0,976572;0,0375185;
0,146012;0,975375;0,0373152;
0,146165;0,975608;0,0374109;
0,146319;0,97616;0,038334;
0,146473;0,976308;0,0403328;
0,146626;0,976513;0,0428141;
0,14678;0,975238;0,0451123;
0,146933;0,97472;0,0467918;
0,147087;0,973878;0,0482391;
0,147241;0,973686;0,0496436;
0,147394;0,974384;0,051114;
0,147548;0,974241;0,0526324;
0,147701;0,973704;0,0544593;
0,147855;0,973775;0,056649;
0,148009;0,974489;0,0582081;
0,148162;0,974578;0,0600893;
0,148316;0,9745;0,0615697;
0,148469;0,975296;0,0629951;
0,148623;0,974662;0,0642086;
0,148777;0,975041;0,0655508;
0,14893;0,974989;0,0669641;
0,149084;0,973761;0,0687977;
0,149237;0,974921;0,0703417;
0,149391;0,975383;0,0719374;
0,149545;0,974241;0,0735901;
0,149698;0,974201;0,0740663;
0,149852;0,973953;0,0749618;
0,150005;0,974426;0,0759589;
0,150159;0,973588;0,0775207;
0,150313;0,973981;0,0796025;
0,150466;0,97364;0,0817637;
0,15062;0,974042;0,0836011;
0,150773;0,974007;0,0851613;
0,150927;0,974989;0,0868067;
0,151081;0,973877;0,0897329;
0,151234;0,972208;0,0918855;
0,151388;0,971631;0,0944599;
0,151541;0,971136;0,0967745;
0,151695;0,971144;0,0988166;
0,151848;0,971279;0,10044;
0,152002;0,971107;0,102068;
0,152156;0,970362;0,103868;
0,152309;0,970822;0,105629;
0,152463;0,970443;0,106304;
0,152616;0,971336;0,1063;
0,15277;0,97225;0,105931;
0,152924;0,973322;0,106091;
0,153077;0,974041;0,106839;
0,153231;0,97492;0,107661;
0,153384;0,974786;0,108289;
0,153538;0,974397;0,10899;
0,153692;0,972998;0,110298;
0,153845;0,972407;0,111557;
0,153999;0,97238;0,11333;
0,154152;0,972634;0,113846;
0,154306;0,972816;0,113959;
0,15446;0,973631;0,113589;
0,154613;0,973836;0,113426;
0,154767;0,973704;0,113388;
0,15492;0,974745;0,113564;
0,155074;0,975015;0,114309;
0,155228;0,975319;0,115914;
0,155381;0,97494;0,116383;
0,155535;0,974948;0,116063;
0,155688;0,975432;0,116142;
0,155842;0,975418;0,117001;
0,155996;0,975039;0,117176;
0,156149;0,974651;0,117161;
0,156303;0,973715;0,117263;
0,156456;0,974348;0,117215;
0,15661;0,97386;0,116623;
0,156764;0,97429;0,116635;
0,156917;0,973745;0,115697;
0,157071;0,973641;0,114153;
0,157224;0,973784;0,112702;
0,157378;0,973047;0,111152;
0,157532;0,972548;0,109289;
0,157685;0,973235;0,107363;
0,157839;0,973368;0,105195;
0,157992;0,972888;0,103151;
0,158146;0,973527;0,101392;
0,1583;0,973116;0,101481;
0,158453;0,97369;0,10182;
0,158607;0,974133;0,102659;
0,15876;0,974069;0,10282;
0,158914;0,974396;0,10351;
0,159067;0,974036;0,104241;
0,159221;0,974842;0,104133;
0,159375;0,975597;0,104263;
0,159528;0,975053;0,104052;
0,159682;0,974449;0,103433;
0,159835;0,975165;0,103685;
0,159989;0,974572;0,105179;
0,160143;0,975631;0,107047;
0,160296;0,976237;0,108923;
0,16045;0,977232;0,110231;
0,160603;0,976329;0,111068;
0,160757;0,976854;0,11154;
0,160911;0,97621;0,11271;
0,161064;0,975294;0,11363;
0,161218;0,975157;0,113919;
0,161371;0,975254;0,113794;
0,161525;0,975422;0,114229;
0,161679;0,9757;0,115199;
0,161832;0,974358;0,116869;
0,161986;0,975115;0,118362;
0,162139;0,974472;0,120286;
0,162293;0,97472;0,122273;
0,162447;0,974088;0,123303;
0,1626;0,974703;0,124015;
0,162754;0,97293;0,125167;
0,162907;0,973498;0,125823;
0,163061;0,972457;0,126494;
0,163215;0,972509;0,125323;
0,163368;0,973806;0,124288;
0,163522;0,974774;0,122281;
0,163675;0,975644;0,120368;
0,163829;0,976484;0,117726;
0,163983;0,976827;0,114624;
0,164136;0,977357;0,111406;
0,16429;0,976453;0,107152;
0,164443;0,976409;0,103153;
0,164597;0,976934;0,0990453;
0,164751;0,977854;0,0954619;
0,164904;0,976982;0,0922326;
0,165058;0,976229;0,0882374;
0,165211;0,976784;0,0843484;
0,165365;0,975506;0,0795849;
0,165519;0,975817;0,0748315;
0,165672;0,97662;0,0702702;
0,165826;0,97703;0,0661219;
0,165979;0,976301;0,0622876;
0,166133;0,97614;0,05835;
0,166286;0,976159;0,0543304;
0,16644;0,977072;0,0509739;
0,166594;0,977233;0,047594;
0,166747;0,977826;0,0451048;
0,166901;0,977335;0,04264;
0,167054;0,976706;0,039766;
0,167208;0,977185;0,0376186;
0,167362;0,977326;0,0362799;
0,167515;0,976802;0,0354156;
0,167669;0,975788;0,035461;
0,167822;0,973719;0,0351889;
0,167976;0,972987;0,0354273;
